IAPS,TNTcond,cue,itemID,valence,subjID,gender,age,CB,order,cycleN,correct
6838,nt,hourglass16,6,neg1,40,1,19,1,113,0,1
9909,nt,tent4,14,neg1,40,1,19,1,114,0,0
2345.1,b,microwave1,16,neg2,40,1,19,1,115,0,0
6212,nt,exercise_equipment5,4,neg1,40,1,19,1,116,0,0
9187,nt,coin15,8,neg1,40,1,19,1,117,0,1
3500,b,camera7,21,neg2,40,1,19,1,118,0,0
9290,nt,nunchaku16,9,neg1,40,1,19,1,119,0,1
3195,b,dresser12,20,neg2,40,1,19,1,120,1,0
2750,nt,seashell9,1,neg1,40,1,19,1,121,1,0
8120,t,glove6,44,pos,40,1,19,1,122,1,0
2154,t,decorativescreen10,36,pos,40,1,19,1,123,1,1
9908,nt,hairbrush9,13,neg1,40,1,19,1,124,1,0
2683,nt,dumbbell0,0,neg1,40,1,19,1,125,1,0
1601,t,frisbee0,31,pos,40,1,19,1,126,1,1
3500,b,camera7,21,neg2,40,1,19,1,127,1,1
2382,t,toothpaste14,51,neu,40,1,19,1,128,1,1
2749,filler,key3,56,neu,40,1,19,1,129,1,0
9909,nt,tent4,14,neg1,40,1,19,1,130,1,1
2490,b,balloon10,18,neg2,40,1,19,1,131,1,0
2340,t,scissors5,37,pos,40,1,19,1,132,1,1
2273,t,calculator3,48,neu,40,1,19,1,133,1,1
6212,nt,exercise_equipment5,4,neg1,40,1,19,1,134,1,1
2870,t,broom11,57,neu,40,1,19,1,135,1,1
2980,filler,fan2,58,neu,40,1,19,1,136,1,1
3300,nt,binoculars14,3,neg1,40,1,19,1,137,1,0
2373,filler,frame10,38,pos,40,1,19,1,138,1,1
9425,b,handbag3,26,neg2,40,1,19,1,139,1,0
1710,t,tape8,33,pos,40,1,19,1,140,1,0
2102,t,vase15,46,neu,40,1,19,1,141,1,0
2345.1,b,microwave1,16,neg2,40,1,19,1,142,1,0
2590,b,turtle3,19,neg2,40,1,19,1,143,1,0
3216,nt,cushion2,2,neg1,40,1,19,1,144,1,1
2309,filler,cookingpan3,50,neu,40,1,19,1,145,1,0
3195,b,dresser12,20,neg2,40,1,19,1,146,2,1
2490,b,balloon10,18,neg2,40,1,19,1,147,2,1
2683,nt,dumbbell0,0,neg1,40,1,19,1,148,2,1
2750,nt,seashell9,1,neg1,40,1,19,1,149,2,0
9908,nt,hairbrush9,13,neg1,40,1,19,1,150,2,0
2309,filler,cookingpan3,50,neu,40,1,19,1,151,2,1
2345.1,b,microwave1,16,neg2,40,1,19,1,152,2,1
3300,nt,binoculars14,3,neg1,40,1,19,1,153,2,1
2590,b,turtle3,19,neg2,40,1,19,1,154,2,1
2749,filler,key3,56,neu,40,1,19,1,155,2,1
9425,b,handbag3,26,neg2,40,1,19,1,156,2,1
8120,t,glove6,44,pos,40,1,19,1,157,2,1
1710,t,tape8,33,pos,40,1,19,1,158,2,1
2102,t,vase15,46,neu,40,1,19,1,159,2,1
2750,nt,seashell9,1,neg1,40,1,19,1,160,3,1
9908,nt,hairbrush9,13,neg1,40,1,19,1,161,3,1
