IAPS,TNTcond,cue,itemID,valence,subjID,gender,age,CB,order,cycleN,correct
2154,t,suitcase9,36,pos,2,0,21,2,125,1,1
6520,b,rollerskates16,5,neg1,2,0,21,2,126,1,1
9599,nt,coin15,27,neg2,2,0,21,2,127,1,1
2383,filler,camera7,52,neu,2,0,21,2,128,1,1
2490,nt,frisbee0,18,neg2,2,0,21,2,129,1,1
2590,nt,stapler5,19,neg2,2,0,21,2,130,1,1
3216,b,scale13,2,neg1,2,0,21,2,131,1,1
2980,filler,clock1,58,neu,2,0,21,2,132,1,1
2102,t,cushion2,46,neu,2,0,21,2,133,1,1
9428,b,garbagetrash14,11,neg1,2,0,21,2,134,1,0
3500,nt,vase15,21,neg2,2,0,21,2,135,1,1
1303,t,scissors5,45,neu,2,0,21,2,136,1,1
9611,b,powerstrip12,12,neg1,2,0,21,2,137,1,1
2870,filler,ringbinder8,57,neu,2,0,21,2,138,1,1
3195,nt,compass1,20,neg2,2,0,21,2,139,1,1
2309,t,broom11,50,neu,2,0,21,2,140,1,1
9909,b,button5,14,neg1,2,0,21,2,141,1,0
2530,t,bearteddy16,40,pos,2,0,21,2,142,1,1
9290,b,glove6,9,neg1,2,0,21,2,143,1,1
2205,nt,calculator3,15,neg2,2,0,21,2,144,1,0
9425,nt,tent4,26,neg2,2,0,21,2,145,1,1
9163,nt,tennisracquet7,23,neg2,2,0,21,2,146,1,1
2456,nt,turtle3,17,neg2,2,0,21,2,147,1,1
1710,filler,microwave1,33,pos,2,0,21,2,148,1,1
6821,nt,nunchaku16,22,neg2,2,0,21,2,149,1,0
6838,b,hanger9,6,neg1,2,0,21,2,150,1,1
2683,b,hourglass16,0,neg1,2,0,21,2,151,1,0
1601,t,umbrella2,31,pos,2,0,21,2,152,1,1
2308,t,handbag3,49,neu,2,0,21,2,153,1,1
1920,filler,dresser12,34,pos,2,0,21,2,154,1,1
7230,t,key3,42,pos,2,0,21,2,155,1,1
9428,b,garbagetrash14,11,neg1,2,0,21,2,156,2,0
9909,b,button5,14,neg1,2,0,21,2,157,2,1
2272,t,tape8,47,neu,2,0,21,2,158,2,1
2683,b,hourglass16,0,neg1,2,0,21,2,159,2,1
2205,nt,calculator3,15,neg2,2,0,21,2,160,2,1
6821,nt,nunchaku16,22,neg2,2,0,21,2,161,2,1
9428,b,garbagetrash14,11,neg1,2,0,21,2,162,3,1
